key,title,description,tabdefaultclassification,classification_status,tag,documentation status,steward:groupprofile,steward:user,processinglocation,index name,is_primary_key_manual,processingcapability,gdpr,is_cdc,coldefaultclassification,under retention,iac classification,intuit_classification,processing3rdparty,table_documentation,processingcategory
tax_dm.agg_customer_revenue,,<p>0</p>,N/A,,"[""compliance.ccpa"", ""product.turbo_tax""]",,,,,N/A,N/A,N/A,,N/A,,,N/A,N/A,,,
tax_dm.agg_auth_id_revenue,,,N/A,,"[""compliance.ccpa"", ""product.turbo_tax""]",,,,,N/A,N/A,N/A,,N/A,,,N/A,N/A,,,
tax_dm.helper_launch_list_master,Helper Launch List Master,,N/A,,null,,,,,N/A,N/A,N/A,,N/A,,,N/A,N/A,,,
tax_dm.dim_source_application,Dim Source Application,,N/A,,null,,,,,N/A,N/A,N/A,,N/A,,,N/A,N/A,,,
tax_dm.dim_tax_employer_hist,Dim Tax Employer History,,N/A,,null,,,,,N/A,N/A,N/A,,N/A,,,N/A,N/A,,,
tax_dm.fact_marketing_tto_snc,,,N/A,,"[""compliance.ccpa"", ""product.turbo_tax""]",,,,,N/A,N/A,N/A,,N/A,,,N/A,N/A,,,
tax_dm.helper_cv_dne_suppress,Helper Conversion Do Not Email Suppress,,N/A,,null,,,,,N/A,N/A,N/A,,N/A,,,N/A,N/A,,,
tax_dm.fact_mktg_order_txn,Factor Marketing Order Taxation,,N/A,,null,,,,,N/A,N/A,N/A,,N/A,,,N/A,N/A,,,
tax_dm.dim_bundle_rollup,Dim Bundle Rollup,,N/A,,null,,,,,N/A,N/A,N/A,,N/A,,,N/A,N/A,,,
tax_dm.helper_attrition_mapping,Helper Attrition Mapping,,N/A,,null,,,,,N/A,N/A,N/A,,N/A,,,N/A,N/A,,,
tax_dm.stg_accepted_refund,Stage Accepted Refund,,N/A,,null,,,,,N/A,N/A,N/A,,N/A,,,N/A,N/A,,,
tax_dm.snap_tta_metric_aug08,,,N/A,,null,,,,,N/A,N/A,N/A,,N/A,,,N/A,N/A,,,
tax_dm.dim_efile_payment_method,Dim Efile Payment Method,,N/A,,null,,,,,N/A,N/A,N/A,,N/A,,,N/A,N/A,,,
tax_dm.dim_tax_year,Dim Tax Year,,N/A,,null,,,,,N/A,N/A,N/A,,N/A,,,N/A,N/A,,,
tax_dm.helper_w2_ein_import,Helper W2 EIN Import,<p>Helper dim for dim_tax_employer in DL</p>,N/A,,null,,,,,N/A,N/A,N/A,,N/A,,,N/A,N/A,,,
tax_dm.helper_mktg_platform_rank,Helper Marketing Platform Rank,,N/A,,null,,,,,N/A,N/A,N/A,,N/A,,,N/A,N/A,,,
tax_dm.snap_test1,Snappy Test 1,,N/A,,null,,,,,N/A,N/A,N/A,,N/A,,,N/A,N/A,,,
tax_dm.snap_test5,Snappy Test 5,,N/A,,null,,,,,N/A,N/A,N/A,,N/A,,,N/A,N/A,,,
tax_dm.snap_test2,Snappy Test 2,,N/A,,null,,,,,N/A,N/A,N/A,,N/A,,,N/A,N/A,,,
tax_dm.snap_test3,Snappy Test 3,,N/A,,null,,,,,N/A,N/A,N/A,,N/A,,,N/A,N/A,,,
tax_dm.helper_mktg_item_product_mapping,Helper Marketing Item Product Mapping,,N/A,,null,,,,,N/A,N/A,N/A,,N/A,,,N/A,N/A,,,
tax_dm.snap_tta_metric_test1,,,N/A,,null,,,,,N/A,N/A,N/A,,N/A,,,N/A,N/A,,,
tax_dm.dim_mktg_product,Dim Marketing Product,,N/A,,null,,,,,N/A,N/A,N/A,,N/A,,,N/A,N/A,,,
tax_dm.helper_mktg_product_rank,Helper Marketing Product Rank,,N/A,,null,,,,,N/A,N/A,N/A,,N/A,,,N/A,N/A,,,
tax_dm.snap_tta_metric_test,,,N/A,,null,,,,,N/A,N/A,N/A,,N/A,,,N/A,N/A,,,
tax_dm.snap_tta_metric,snap_tta_metric,<p>This is the snapshot of the TTA subscription program. This data is in ICP. The enrolled count shows how may total customers are enrolled in the program on a particular day.</p>,N/A,,null,<p>Table Titled - no<br>Table Described - no<br>Columns Titled - 0%<br>Columns Described - 0%<br></p>,,,,N/A,N/A,N/A,,N/A,,,N/A,N/A,,INCOMPLETE,
tax_dm.stg_efs_filing_status_change,,,N/A,,null,,,,,N/A,N/A,N/A,,N/A,,,N/A,N/A,,,
tax_dm.dim_event_types,Dim Event Types,,N/A,,null,<p>Table Titled - no<br>Table Described - no<br>Columns Titled - 0%<br>Columns Described - 0%<br></p>,,,,N/A,N/A,N/A,,N/A,,,N/A,N/A,,INCOMPLETE,
tax_dm.dim_agent,Dim Agent,,N/A,,"[""compliance.ccpa"", ""product.turbo_tax""]",,,,,N/A,N/A,N/A,,N/A,,,N/A,N/A,,,
tax_dm.helper_no_tax_state,Helper No Tax State,,N/A,,null,,,,,N/A,N/A,N/A,,N/A,,,N/A,N/A,,,
tax_dm.lkp_item_alias_rank,Lookup Item Alias Rank,,N/A,,null,,,,,N/A,N/A,N/A,,N/A,,,N/A,N/A,,,
tax_dm.sub_taxorder_completed_rankedk,,,N/A,,null,,,,,N/A,N/A,N/A,,N/A,,,N/A,N/A,,,
tax_dm.fact_authentication,This table is used as a source for sub_authentication_first and sub_authorization_first. tax_src.tto_auth_log which is a realtime table serves as source for this one. Vertica equivalent of this table is CTG_ANALYTICS.FACT_AUTHENTICATION,,N/A,,"[""compliance.ccpa"", ""product.turbo_tax""]",,,smartha;gdoon,,N/A,N/A,N/A,,N/A,,,N/A,N/A,,,
tax_dm.fact_auth_id_authorization_user_agent,Fact Authorization User Agent ID,<p>This table is processed using sub_authorization_first in datalake. Vertica equivalent of this table is tax_src.fact_auth_id_authorization_user_agent</p>,N/A,,"[""compliance.ccpa"", ""product.turbo_tax""]",,,smartha;gdoon,,N/A,N/A,N/A,,N/A,,,N/A,N/A,,,
tax_dm.fact_taxprep_session_delta,,,N/A,,null,,,,,N/A,N/A,N/A,,N/A,,,N/A,N/A,,,
tax_dm.fact_auth_id_start_sku,Fact Authentication ID Start SKU,<p>This table is processed using tax_dm.fact_authentication. Vertica equivalent of this table is CTG_ANALYTICS.fact_auth_id_start_sku</p>,N/A,,"[""compliance.ccpa"", ""product.turbo_tax""]",,,smartha;gdoon,,N/A,N/A,N/A,,N/A,,,N/A,N/A,,,
tax_dm.vw_dim_agent,View Dim Agent,,N/A,,null,,,,,N/A,N/A,N/A,,N/A,,,N/A,N/A,,,
tax_dm.view_quicketl_sub_authentication_first,,,N/A,,null,,,,,N/A,N/A,N/A,,N/A,,,N/A,N/A,,,
tax_dm.stg_sub_authentication_first,Stage Sub Authentication First,,N/A,,null,,,,,N/A,N/A,N/A,,N/A,,,N/A,N/A,,,
tax_dm.v_sm_temp_auth_log,,,N/A,,null,,,,,N/A,N/A,N/A,,N/A,,,N/A,N/A,,,
tax_dm.view_quicketl_sub_authorization_first,,,N/A,,null,,,,,N/A,N/A,N/A,,N/A,,,N/A,N/A,,,
tax_dm.sm_temp_auth_log,,,N/A,,null,,,,,N/A,N/A,N/A,,N/A,,,N/A,N/A,,,
tax_dm.stg_etx_orders,,,N/A,,null,,,,,N/A,N/A,N/A,,N/A,,,N/A,N/A,,,
tax_dm.dim_authorization_level,Dim Authorization Level,,N/A,,null,,,,,N/A,N/A,N/A,,N/A,,,N/A,N/A,,,
tax_dm.lkp_customer_efs_rt_order,,,N/A,,null,,,,,N/A,N/A,N/A,,N/A,,,N/A,N/A,,,
tax_dm.tmp_auth_id_no_stimulus,Temp Auth Identify No Stimulus,,N/A,,null,,,,,N/A,N/A,N/A,,N/A,,,N/A,N/A,,,
tax_dm.tto_test_records,Tto Test Records,,N/A,,null,,,,,N/A,N/A,N/A,,N/A,,,N/A,N/A,,,
tax_dm.lkp_efs_application,Lookup Extra Federal Social Application,,N/A,,null,,,,,N/A,N/A,N/A,,N/A,,,N/A,N/A,,,
tax_dm.helper_bot_like_agent_domain,,,N/A,,null,,,,,N/A,N/A,N/A,,N/A,,,N/A,N/A,,,
tax_dm.fact_sf_b2c_contact_task,SFDC B2C Contact Tasks,,N/A,,null,<p>Table Titled - no<br>Table Described - no<br>Columns Titled - 0%<br>Columns Described - 0%<br></p>,,,,N/A,N/A,N/A,,N/A,,,N/A,N/A,,INCOMPLETE,
tax_dm.fact_efile_status_tmp_achandeck,Factor Efile Status Temp Ach An Deck,,N/A,,null,,,,,N/A,N/A,N/A,,N/A,,,N/A,N/A,,,
tax_dm.fact_sf_b2c_case_exclude,SFDC B2C Excluded Orders,,N/A,,null,<p>Table Titled - no<br>Table Described - no<br>Columns Titled - 0%<br>Columns Described - 0%<br></p>,,,,N/A,N/A,N/A,,N/A,,,N/A,N/A,,INCOMPLETE,
tax_dm.dim_visitor,Dim Visitor,,N/A,,null,<p>Table Titled - no<br>Table Described - no<br>Columns Titled - 0%<br>Columns Described - 0%<br></p>,,,,N/A,N/A,N/A,,N/A,,,N/A,N/A,,INCOMPLETE,
tax_dm.helper_table_state_code,Helper Table State Code,,N/A,,null,<p>Table Titled - no<br>Table Described - no<br>Columns Titled - 0%<br>Columns Described - 0%<br></p>,,,,N/A,N/A,N/A,,N/A,,,N/A,N/A,,INCOMPLETE,
tax_dm.fact_sf_b2c_case,SFDC B2C Cases,,N/A,,null,<p>Table Titled - no<br>Table Described - no<br>Columns Titled - 0%<br>Columns Described - 0%<br></p>,,,,N/A,N/A,N/A,,N/A,,,N/A,N/A,,INCOMPLETE,
tax_dm.dim_exp_visitor,dim_exp_visitor,<p>This dimension table captures all the visitors that get assigned to different experiments that run on the Intuit Experimention platform (IXP)</p>,N/A,,null,,,rjohn1;ksheth,,N/A,N/A,N/A,,N/A,,,N/A,N/A,,,
tax_dm.fact_exp_treatment_assignment_rejected,fact_exp_treatment_assignment_rejected,"<p>Each experiment is set to have visitor with a certain assignment type, if an authenticated customer is assigned to experiment which is different from the assignment type that is set  then it is added to this rejected table.</p>",N/A,,null,,,rjohn1;ksheth,,N/A,N/A,N/A,,N/A,,,N/A,N/A,,,
tax_dm.helper_cid_mapping,Helper Cid Mapping,"<p>The table that holds all static mappings used to transform clickstream message to C360 sgement, email and ppc compaign attributes.</p>",N/A,,null,,,jshao;smartha;rkommineni,,N/A,N/A,N/A,,N/A,,,N/A,N/A,,,
tax_dm.dim_recipe,Dim Recipe,<p>This table contains the AB Recipe details</p>,N/A,,null,,,dgouin;sparry,,N/A,N/A,N/A,,N/A,,,N/A,N/A,,,
tax_dm.dim_agent_status,Dim Agent Status,,N/A,,null,,,,,N/A,N/A,N/A,,N/A,,,N/A,N/A,,,
tax_dm.dim_agent_state_time_type,Dim Agent State Time Type,,N/A,,null,,,,,N/A,N/A,N/A,,N/A,,,N/A,N/A,,,
tax_dm.dim_hours_of_operation,Dim Hours Of Operation,,N/A,,null,,,,,N/A,N/A,N/A,,N/A,,,N/A,N/A,,,
tax_dm.dim_routing_profile,Dim Routing Profile,,N/A,,null,,,,,N/A,N/A,N/A,,N/A,,,N/A,N/A,,,
tax_dm.dim_agent_state,Dim Agent State,,N/A,,null,,,,,N/A,N/A,N/A,,N/A,,,N/A,N/A,,,
tax_dm.dim_sf_b2c_product,SFDC B2C Product Dimension,,N/A,,null,<p>Table Titled - no<br>Table Described - no<br>Columns Titled - 0%<br>Columns Described - 0%<br></p>,,,,N/A,N/A,N/A,,N/A,,,N/A,N/A,,INCOMPLETE,
tax_dm.helper_segment_mapping,Helper Segment Mapping,,N/A,,null,,,,,N/A,N/A,N/A,,N/A,,,N/A,N/A,,,
tax_dm.dim_training_class,Dim Training Class,,N/A,,null,,,,,N/A,N/A,N/A,,N/A,,,N/A,N/A,,,
tax_dm.helper_profile_mapping,Helper Profile Mapping,,N/A,,null,,,,,N/A,N/A,N/A,,N/A,,,N/A,N/A,,,
tax_dm.helper_location_mapping,Helper Location Mapping,,N/A,,null,,,,,N/A,N/A,N/A,,N/A,,,N/A,N/A,,,
tax_dm.src_ab_test_recipe_qb,,,N/A,,null,,,,,N/A,N/A,N/A,,N/A,,,N/A,N/A,,,
tax_dm.dim_ab_test,Department Is Managing Ab Test,<p>This table contains the AB test data</p>,N/A,,null,,,enorwood,,N/A,N/A,N/A,,N/A,,,N/A,N/A,,,
tax_dm.fact_sf_b2c_case_sossession,SFDC B2C Case SOS Session,,N/A,,null,<p>Table Titled - no<br>Table Described - no<br>Columns Titled - 0%<br>Columns Described - 0%<br></p>,,,,N/A,N/A,N/A,,N/A,,,N/A,N/A,,INCOMPLETE,
tax_dm.fact_sf_b2c_contact_inin,SFDC B2C Contact Inin,,N/A,,null,<p>Table Titled - no<br>Table Described - no<br>Columns Titled - 0%<br>Columns Described - 0%<br></p>,,,,N/A,N/A,N/A,,N/A,,,N/A,N/A,,INCOMPLETE,
tax_dm.fact_sf_b2c_contact_verbatim,SFDC B2C Contact Verbatim,,N/A,,null,<p>Table Titled - no<br>Table Described - no<br>Columns Titled - 0%<br>Columns Described - 0%<br></p>,,,,N/A,N/A,N/A,,N/A,,,N/A,N/A,,INCOMPLETE,
tax_dm.dim_ctg_employee,Employee Dimension,,N/A,,null,<p>Table Titled - no<br>Table Described - no<br>Columns Titled - 0%<br>Columns Described - 0%<br></p>,,,,N/A,N/A,N/A,,N/A,,,N/A,N/A,,INCOMPLETE,
tax_dm.fact_product_response_survey,Fact Product Response Survey,,N/A,,null,,,,,N/A,N/A,N/A,,N/A,,,N/A,N/A,,,
tax_dm.temp_helper_exp_assignment,,,N/A,,null,,,,,N/A,N/A,N/A,,N/A,,,N/A,N/A,,,
tax_dm.fact_sf_b2c_refund,SFDC B2C Refunds,,N/A,,null,<p>Table Titled - no<br>Table Described - no<br>Columns Titled - 0%<br>Columns Described - 0%<br></p>,,,,N/A,N/A,N/A,,N/A,,,N/A,N/A,,INCOMPLETE,
tax_dm.dim_tax_customer,Dim Tax Customer,,N/A,,"[""compliance.ccpa"", ""product.turbo_tax""]",<p>Table Titled - no<br>Table Described - no<br>Columns Titled - 0%<br>Columns Described - 0%<br></p>,,,,N/A,N/A,N/A,,N/A,,,N/A,N/A,,INCOMPLETE,
tax_dm.dim_time,Dim Time,,N/A,,null,<p>Table Titled - no<br>Table Described - no<br>Columns Titled - 0%<br>Columns Described - 0%<br></p>,,,,N/A,N/A,N/A,,N/A,,,N/A,N/A,,INCOMPLETE,
tax_dm.dim_exp_device,dim_exp_device,<p>The dimension table captures all the  the unique device ids to identify the   visitors that are assigned to different experiments.</p>,N/A,,null,,,rjohn1;ksheth,,N/A,N/A,N/A,,N/A,,,N/A,N/A,,,
tax_dm.helper_exp_assignment,Helper Exp Assignment,,N/A,,null,,,,,N/A,N/A,N/A,,N/A,,,N/A,N/A,,,
tax_dm.fact_exp_treatment_assignment,Captures the first date/time of a customer when he sees the experiment,,N/A,,null,,,rjohn1;ksheth,,N/A,N/A,N/A,,N/A,,,N/A,N/A,,,
tax_dm.customer_account,Customer Account,"<p>Maintains Authenticated customer email , login and Auth id (Unique authentication id), Test auth ids are removed before adding records to this table<br></p>",N/A,,"[""compliance.ccpa"", ""product.turbo"", ""product.turbo_tax""]",<p>Table Titled - no<br>Table Described - no<br>Columns Titled - 0%<br>Columns Described - 0%<br></p>,,,,N/A,N/A,N/A,,N/A,,,N/A,N/A,,INCOMPLETE,
tax_dm.dim_exp_treatment,"The dimension table maintain the experiment details, each row is created for the experiment , treatment and version in the Intuit Experimenation Platoform (IXP) source",,N/A,,null,<p>Table Titled - no<br>Table Described - no<br>Columns Titled - 0%<br>Columns Described - 0%<br></p>,,rjohn1;ksheth,,N/A,N/A,N/A,,N/A,,,N/A,N/A,,INCOMPLETE,
tax_dm.helper_cc_survey_nodoubt_mapping,Helper dim for fact_cc_contact_survey in DL,,N/A,,null,<p>Table Titled - yes<br>Table Described - no<br>Columns Titled - 0%<br>Columns Described - 0%<br></p>,,,,N/A,N/A,N/A,,N/A,,,N/A,N/A,,INCOMPLETE,
tax_dm.helper_cc_survey_satisfaction_mapping,Helper dim for fact_cc_contact_survey in DL,,N/A,,null,<p>Table Titled - yes<br>Table Described - no<br>Columns Titled - 0%<br>Columns Described - 0%<br></p>,,,,N/A,N/A,N/A,,N/A,,,N/A,N/A,,INCOMPLETE,
tax_dm.helper_cc_survey_conversion_mapping,Helper dim for fact_cc_contact_survey in DL,,N/A,,null,<p>Table Titled - yes<br>Table Described - no<br>Columns Titled - 0%<br>Columns Described - 0%<br></p>,,,,N/A,N/A,N/A,,N/A,,,N/A,N/A,,INCOMPLETE,
tax_dm.helper_cc_survey_contact_resolution_mapping,Helper dim for fact_cc_contact_survey in DL,,N/A,,null,<p>Table Titled - yes<br>Table Described - no<br>Columns Titled - 0%<br>Columns Described - 0%<br></p>,,,,N/A,N/A,N/A,,N/A,,,N/A,N/A,,INCOMPLETE,
tax_dm.helper_cc_survey_meets_expectations_mapping,Helper dim for fact_cc_contact_survey in DL,,N/A,,null,<p>Table Titled - yes<br>Table Described - no<br>Columns Titled - 0%<br>Columns Described - 0%<br></p>,,,,N/A,N/A,N/A,,N/A,,,N/A,N/A,,INCOMPLETE,
tax_dm.helper_cc_survey_matrix2_mapping,Helper dim for fact_cc_contact_survey in DL,,N/A,,null,<p>Table Titled - yes<br>Table Described - no<br>Columns Titled - 0%<br>Columns Described - 0%<br></p>,,,,N/A,N/A,N/A,,N/A,,,N/A,N/A,,INCOMPLETE,
tax_dm.helper_cc_survey_cares_mapping,Helper dim for fact_cc_contact_survey in DL,,N/A,,null,<p>Table Titled - yes<br>Table Described - no<br>Columns Titled - 0%<br>Columns Described - 0%<br></p>,,,,N/A,N/A,N/A,,N/A,,,N/A,N/A,,INCOMPLETE,
tax_dm.helper_cc_survey_ease_res_mapping,Helper dim for fact_cc_contact_survey in DL,,N/A,,null,<p>Table Titled - yes<br>Table Described - no<br>Columns Titled - 0%<br>Columns Described - 0%<br></p>,,,,N/A,N/A,N/A,,N/A,,,N/A,N/A,,INCOMPLETE,
tax_dm.helper_cc_survey_first_contact_res_mapping,Helper dim for fact_cc_contact_survey in DL,,N/A,,null,<p>Table Titled - yes<br>Table Described - no<br>Columns Titled - 0%<br>Columns Described - 0%<br></p>,,,,N/A,N/A,N/A,,N/A,,,N/A,N/A,,INCOMPLETE,
tax_dm.dim_cc_channel,Channel dimension table for fact_cc_contact_survey in DL,,N/A,,null,<p>Table Titled - yes<br>Table Described - no<br>Columns Titled - 0%<br>Columns Described - 0%<br></p>,,,,N/A,N/A,N/A,,N/A,,,N/A,N/A,,INCOMPLETE,
tax_dm.fact_cc_contact_survey,Customer Care Contact Surveys,,N/A,,null,<p>Table Titled - yes<br>Table Described - no<br>Columns Titled - 0%<br>Columns Described - 0%<br></p>,,,,N/A,N/A,N/A,,N/A,,,N/A,N/A,,INCOMPLETE,
tax_dm.dim_date_tax_year_season,Dim Date Tax Year Season,,N/A,,null,<p>Table Titled - no<br>Table Described - no<br>Columns Titled - 0%<br>Columns Described - 0%<br></p>,,,,N/A,N/A,N/A,,N/A,,,N/A,N/A,,INCOMPLETE,
tax_dm.fact_cc_standardized,,"<p>There are key things to understand about this table.  A single call will have multiple legs, representing the different points of interaction for a customer (IVR, QUEUE, AGENT).  Descriptive values are present for each of these legs as well as flags, counts and durations.  A flag indicates that something occurred but does not represent how many times it occured.  Ex. Hold Flg would indicate that the call was put on hold at least once during the conversation.  A Hold Cnt would tell you how many times during the call the contact was put on hold.</p>",N/A,,null,<p>Table Titled - no<br>Table Described - no<br>Columns Titled - 0%<br>Columns Described - 0%<br></p>,,,,N/A,N/A,N/A,,N/A,,,N/A,N/A,,INCOMPLETE,
tax_dm.fact_cc_source_mapping,Fact Cancelled Source Mapping,,N/A,,null,<p>Table Titled - no<br>Table Described - no<br>Columns Titled - 0%<br>Columns Described - 0%<br></p>,,,,N/A,N/A,N/A,,N/A,,,N/A,N/A,,INCOMPLETE,
tax_dm.fact_inin_call_detail,,,N/A,,null,<p>Table Titled - no<br>Table Described - no<br>Columns Titled - 0%<br>Columns Described - 0%<br></p>,,,,N/A,N/A,N/A,,N/A,,,N/A,N/A,,INCOMPLETE,
tax_dm.fact_inin_wrapupcodes,,,N/A,,null,<p>Table Titled - no<br>Table Described - no<br>Columns Titled - 0%<br>Columns Described - 0%<br></p>,,,,N/A,N/A,N/A,,N/A,,,N/A,N/A,,INCOMPLETE,
tax_dm.delta_fact_tta_event,,,N/A,,null,<p>Table Titled - no<br>Table Described - no<br>Columns Titled - 0%<br>Columns Described - 0%<br></p>,,,,N/A,N/A,N/A,,N/A,,,N/A,N/A,,INCOMPLETE,
tax_dm.fact_tta_event_final,,,N/A,,null,<p>Table Titled - no<br>Table Described - no<br>Columns Titled - 0%<br>Columns Described - 0%<br></p>,,,,N/A,N/A,N/A,,N/A,,,N/A,N/A,,INCOMPLETE,
tax_dm.fact_sf_b2c_contact_event,SFDC B2C Contact Events,,N/A,,null,<p>Table Titled - no<br>Table Described - no<br>Columns Titled - 0%<br>Columns Described - 0%<br></p>,,,,N/A,N/A,N/A,,N/A,,,N/A,N/A,,INCOMPLETE,
tax_dm.dim_date,Dim Date,,N/A,,null,<p>Table Titled - no<br>Table Described - no<br>Columns Titled - 0%<br>Columns Described - 0%<br></p>,,,,N/A,N/A,N/A,,N/A,,,N/A,N/A,,INCOMPLETE,
tax_dm.fact_sf_b2c_case_history_raw,SFDC B2C Case History Raw Data,,N/A,,null,<p>Table Titled - no<br>Table Described - no<br>Columns Titled - 0%<br>Columns Described - 0%<br></p>,,,,N/A,N/A,N/A,,N/A,,,N/A,N/A,,INCOMPLETE,
tax_dm.fact_sf_b2c_case_history,SFDC B2C Case History,,N/A,,null,<p>Table Titled - no<br>Table Described - no<br>Columns Titled - 0%<br>Columns Described - 0%<br></p>,,,,N/A,N/A,N/A,,N/A,,,N/A,N/A,,INCOMPLETE,
tax_dm.prs,,,N/A,,null,<p>Table Titled - no<br>Table Described - no<br>Columns Titled - 0%<br>Columns Described - 0%<br></p>,,,,N/A,N/A,N/A,,N/A,,,N/A,N/A,,INCOMPLETE,
tax_dm.prs_verbatim,,,N/A,,null,<p>Table Titled - no<br>Table Described - no<br>Columns Titled - 0%<br>Columns Described - 0%<br></p>,,,,N/A,N/A,N/A,,N/A,,,N/A,N/A,,INCOMPLETE,
tax_dm.stgetl_dim_tta_enrollment,,,N/A,,null,<p>Table Titled - no<br>Table Described - no<br>Columns Titled - 0%<br>Columns Described - 0%<br></p>,,,,N/A,N/A,N/A,,N/A,,,N/A,N/A,,INCOMPLETE,
tax_dm.fact_auth_id_risk_model_predictions,Fact Auth Identify Risk Model Predictions,,N/A,,null,,,,,N/A,N/A,N/A,,N/A,,,N/A,N/A,,,
tax_dm.fact_auth_id_refund_drop_taxml,Fact Auth Identify Refund Drop Taxml,,N/A,,null,,,,,N/A,N/A,N/A,,N/A,,,N/A,N/A,,,
tax_dm.fact_sf_b2c_case_history_raw_vnf,,,N/A,,null,,,,,N/A,N/A,N/A,,N/A,,,N/A,N/A,,,
tax_dm.dim_auth_delta,Dim Auth Delta,,N/A,,null,,,,,N/A,N/A,N/A,,N/A,,,N/A,N/A,,,
tax_dm.dim_mktg_taxcust_profile_list,Dim Marketing Taxcust Profile List,,N/A,,"[""compliance.ccpa"", ""product.turbo_tax""]",,,,,N/A,N/A,N/A,,N/A,,,N/A,N/A,,,
tax_dm.fact_mktg_proactive_saves_elc.dwhcreationtime,,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.fact_mktg_proactive_saves_elc.srcloadtime,,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.fact_accepted_refund.taxfiler_id,Tax Filer Identify,<p>FK to the dim_taxfiler table. Can be used to obtain the customer's primary hashed SSN for the order</p>,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,sensitive,N/A,N/A,N/A
tax_dm.fact_accepted_refund.secondary_id,Secondary ID,<p>hashed Social Security Number of the secondary taxpayer</p>,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,sensitive,N/A,N/A,N/A
tax_dm.fact_taxorder.tax_year,tax year,<p>Tax Year for which this record pertains. This is different from Financial Year. Tax year is determined for every year by Analyst. Tax year usually starts sometime in November of prior year and continues until Second/third week of Novemeber.</p>,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,sensitive,N/A,N/A,N/A
tax_dm.fact_taxorder.dwh_update_datetime,DWH Updated Time,<p>Time the record is updated</p>,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,sensitive,N/A,N/A,N/A
tax_dm.fact_taxorder.dwh_creation_datetime,DWH Creation Time,<p>Time the record is created</p>,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,sensitive,N/A,N/A,N/A
tax_dm.fact_efile_status.dwh_creation_datetime,DWH Creation Time,<p>Time the record is created</p>,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,sensitive,N/A,N/A,N/A
tax_dm.fact_efile_status.dwh_update_datetime,DWH Updated Time,<p>Time the record is updated</p>,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,sensitive,N/A,N/A,N/A
tax_dm.fact_efile_status.tax_year,tax year,<p>Tax Year for which this record pertains. This is different from Financial Year. Tax year is determined for every year by Analyst. Tax year usually starts sometime in November of prior year and continues until Second/third week of Novemeber.</p>,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,sensitive,N/A,N/A,N/A
tax_dm.fact_efile_status.filing_id,Filing Id,<p>Electronic Filing System Internal Id</p>,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,sensitive,N/A,N/A,N/A
tax_dm.fact_efile_reject_error.efile_reject_code_id,efile reject code id,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,sensitive,N/A,N/A,N/A
tax_dm.fact_efile_reject_error.primary_id,primary id,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,sensitive,N/A,N/A,N/A
tax_dm.fact_efile_reject_error.efile_status_timestamp,efile status timestamp,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.fact_efile_reject_error.efile_status_tax_date_id,efile status tax date id,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,sensitive,N/A,N/A,N/A
tax_dm.fact_efile_reject_error.sequence_number,sequence number,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,restricted,N/A,N/A,N/A
tax_dm.fact_efile_reject_error.dwh_creation_datetime,DWH Creation Time,<p>Time the record is created</p>,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,sensitive,N/A,N/A,N/A
tax_dm.fact_accepted_refund.tax_year,tax year,<p>Tax Year for which this record pertains. This is different from Financial Year. Tax year is determined for every year by Analyst. Tax year usually starts sometime in November of prior year and continues until Second/third week of Novemeber.</p>,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,sensitive,N/A,N/A,N/A
tax_dm.fact_accepted_refund.dwh_update_datetime,DWH Updated Time,<p>Time the record is updated</p>,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,sensitive,N/A,N/A,N/A
tax_dm.fact_accepted_refund.dwh_creation_datetime,DWH Creation Time,<p>Time the record is created</p>,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,sensitive,N/A,N/A,N/A
